origine_dati,icona,link_icona,tipo,nome,data,data_intera,luogo,lat,lng,citta,regione,nazione,autori_evento,colori,colori_icona,morte,vittime,percentuale,descrizione,NAME
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Pick, Nathan Oscar",1943-10-09,9 ottobre 1943,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Pick, Nathan Oscar"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Pick, Valeria",1943-10-09,9 ottobre 1943,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Pick, Valeria"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Windspach, Amalia",1943-10-12,12 ottobre 1943,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Windspach, Amalia"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Windspach, Guido",1943-10-12,12 ottobre 1943,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Windspach, Guido"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Windspach, Noemi",1943-10-12,12 ottobre 1943,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Windspach, Noemi"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Barnstein, Diamantina",1943-10-22,22 ottobre 1943,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Barnstein, Diamantina"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Marcaria, Ernesto",1943-11-03,3 novembre 1943,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Marcaria, Ernesto"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Marcaria, Giacomo",1943-11-03,3 novembre 1943,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Marcaria, Giacomo"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Marcaria, Ida",1943-11-03,3 novembre 1943,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Marcaria, Ida"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Marcaria, Raffaele",1943-11-03,3 novembre 1943,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Marcaria, Raffaele"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Marcaria, Stella",1943-11-03,3 novembre 1943,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,fascisti,gray,aliceblue,Morto/a in stato di detenzione,1,6.8399452804E-005,Auschwitz,"Marcaria, Stella"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Nacson, Anna",1943-11-03,3 novembre 1943,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Nacson, Anna"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Levi, Lazzaro",1943-11-24,24 novembre 1943,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,fascisti,gray,aliceblue,rastrellamento,1,6.8399452804E-005,Auschwitz,"Levi, Lazzaro"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Levi, Raffaele",1943-11-24,24 novembre 1943,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,fascisti,gray,aliceblue,rastrellamento,1,6.8399452804E-005,Auschwitz,"Levi, Raffaele"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Levi, Giovanni",1943-11-28,28 novembre 1943,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Levi, Giovanni"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Nacson, Rebecca",1943-11-28,28 novembre 1943,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Nacson, Rebecca"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Belleli, Aldo",1943-12-17,17 dicembre 1943,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Belleli, Aldo"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Belleli, Elio",1943-12-17,17 dicembre 1943,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Belleli, Elio"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Belleli, Pietro",1943-12-17,17 dicembre 1943,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Belleli, Pietro"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Vivante, Moisè",1943-12-17,17 dicembre 1943,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Vivante, Moisè"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Israel, Isacco",1944-01-01,1 gennaio 1944,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Israel, Isacco"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Pincherle, Emma",1944-01-03,3 gennaio 1944,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Pincherle, Emma"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Pincherle, Giulia",1944-01-12,12 gennaio 1944,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Pincherle, Giulia"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Cesana, Menahem Armando",1944-01-31,31 gennaio 1944,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Cesana, Menahem Armando"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Ferri, Luigi",1944-05-01,1 maggio 1944,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Ferri, Luigi"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Gizelt, Rosalia",1944-05-01,1 maggio 1944,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Gizelt, Rosalia"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Vic, Margherita",1944-05-26,26 maggio 1944,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Vic, Margherita"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Mustacchi, Marco Moisè",1944-06-09,9 giugno 1944,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Mustacchi, Marco Moisè"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Tisminiezky, Aronne Walter",1944-06-16,16 giugno 1944,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Tisminiezky, Aronne Walter"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Tisminiezky, Boris",1944-06-16,16 giugno 1944,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Tisminiezky, Boris"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Tisminiezky, Loredana",1944-06-16,16 giugno 1944,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Tisminiezky, Loredana"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Pincherle, Giulia",1944-07-05,5 luglio 1944,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Pincherle, Giulia"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Salonicchio, Alessandra",1944-11-06,6 novembre 1944,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Ravensbrueck,"Salonicchio, Alessandra"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Vivante, Diamantina",1944-11-06,6 novembre 1944,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,fascisti,gray,aliceblue,Morto/a in eccidio,1,6.8399452804E-005,Ravensbrueck,"Vivante, Diamantina"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Vivante, Enrichetta",1944-11-06,6 novembre 1944,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Ravensbrueck,"Vivante, Enrichetta"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Vivante, Ester",1944-11-06,6 novembre 1944,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Ravensbrueck,"Vivante, Ester"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Vivante, Giulia",1944-11-06,6 novembre 1944,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,fascisti,gray,aliceblue,rastrellamento,1,6.8399452804E-005,Ravensbrueck,"Vivante, Giulia"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Belleli, Lazzaro",1943-01-01,1 gennaio 1943,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,nazifascisti,orange,aliceblue,rastrellamento,1,6.8399452804E-005,Auschwitz,"Belleli, Lazzaro"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Boehm, Malka",1943-10-28,28 ottobre 1943,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,nazifascisti,orange,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Boehm, Malka"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Dann, Ester",1943-10-28,28 ottobre 1943,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,nazifascisti,orange,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Dann, Ester"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Dann, Giuseppe",1943-10-28,28 ottobre 1943,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,nazifascisti,orange,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Dann, Giuseppe"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Dann, Sara",1943-10-28,28 ottobre 1943,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,nazifascisti,orange,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Dann, Sara"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Dann, Schulem",1943-10-28,28 ottobre 1943,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,nazifascisti,orange,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Dann, Schulem"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Gruber, Michele Salomone",1943-10-28,28 ottobre 1943,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,nazifascisti,orange,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Gruber, Michele Salomone"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Gruber, Simone Giuseppe",1943-10-28,28 ottobre 1943,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,nazifascisti,orange,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Gruber, Simone Giuseppe"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Freiberger, Ada",1943-10-29,29 ottobre 1943,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,nazifascisti,orange,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Freiberger, Ada"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Freiberger, Enrichetta Olga",1943-10-29,29 ottobre 1943,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,nazifascisti,orange,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Freiberger, Enrichetta Olga"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Freiberger, Leviah Gilda",1943-10-29,29 ottobre 1943,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,nazifascisti,orange,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Freiberger, Leviah Gilda"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Gruber, Isacco",1943-10-29,29 ottobre 1943,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,nazifascisti,orange,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Gruber, Isacco"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Israel, Lucia",1943-10-29,29 ottobre 1943,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,nazifascisti,orange,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Israel, Lucia"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Lapajowker, Francesca",1943-10-29,29 ottobre 1943,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,nazifascisti,orange,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Lapajowker, Francesca"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Lust, Fanny",1943-10-29,29 ottobre 1943,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,nazifascisti,orange,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Lust, Fanny"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Gentilomo, Gisella",1943-11-08,8 novembre 1943,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,nazifascisti,orange,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Gentilomo, Gisella"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Levi, Fortunata",1943-11-29,29 novembre 1943,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,nazifascisti,orange,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Levi, Fortunata"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Tisminiezky, Ester",1944-05-26,26 maggio 1944,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,nazifascisti,orange,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Tisminiezky, Ester"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Nacson, Rebecca",1944-06-02,2 giugno 1944,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,nazifascisti,orange,aliceblue,rastrellamento,1,6.8399452804E-005,Auschwitz,"Nacson, Rebecca"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Italia, Raffaele",1944-08-08,8 agosto 1944,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,nazifascisti,orange,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Italia, Raffaele"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Latzer, Margherita",1944-09-16,16 settembre 1944,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,nazifascisti,orange,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Latzer, Margherita"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Eliezer, Abramo",1945-02-02,2 febbraio 1945,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,nazifascisti,orange,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Ravensbrueck,"Eliezer, Abramo"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Eliezer, Giuseppe",1945-02-02,2 febbraio 1945,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,nazifascisti,orange,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Ravensbrueck,"Eliezer, Giuseppe"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Eliezer, Lucia",1945-02-02,2 febbraio 1945,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,nazifascisti,orange,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Ravensbrueck,"Eliezer, Lucia"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Levi, Clara",1943-11-08,8 novembre 1943,Trieste,45.71958,9.55015,Treviso,Veneto,Italia,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Levi, Clara"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Levi, Attilio Raffaele",1944-07-11,11 luglio 1944,Trieste,45.55594,12.24294,Trieste,Friuli-Venezia Giulia,Italia,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Levi, Attilio Raffaele"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Weiss, Malvina",1943-10-29,29 ottobre 1943,Trieste,45.94088,13.62167,Trieste,Friuli-Venezia Giulia,Italia,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Weiss, Malvina"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Zeller, Ermanno",1943-11-20,20 novembre 1943,Trieste,45.64953,13.77678,Bergamo,Lombardia,Italia,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Zeller, Ermanno"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Ziffer, Emilio",1944-04-25,25 aprile 1944,Trieste,45.64953,13.77678,Torino,Piemonte,Italia,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Ziffer, Emilio"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Ziffer, Oscar",1944-04-25,25 aprile 1944,Trieste,45.64953,13.77678,Torino,Piemonte,Italia,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Ziffer, Oscar"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Morpurgo, Emma",1943-10-29,29 ottobre 1943,Trieste,45.64953,13.77678,Treviso,Veneto,Italia,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Morpurgo, Emma"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Luft, Massimiliano",1943-09-13,13 settembre 1943,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Luft, Massimiliano"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Loewenthal, Vittorio",1943-10-09,9 ottobre 1943,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Loewenthal, Vittorio"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Mussafia, Carla",1943-10-09,9 ottobre 1943,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Mussafia, Carla"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Mussafia, Margherita",1943-10-09,9 ottobre 1943,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Mussafia, Margherita"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Mussafia, Valeria",1943-10-09,9 ottobre 1943,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Mussafia, Valeria"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Acco, Rachele",1943-10-29,29 ottobre 1943,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Acco, Rachele"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Acco, Vittorio",1943-10-29,29 ottobre 1943,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Acco, Vittorio"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Almagià, Enrico",1943-10-29,29 ottobre 1943,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Almagià, Enrico"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Bolaffio, Giacomo",1943-10-29,29 ottobre 1943,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Bolaffio, Giacomo"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Cesana, Davide",1943-10-29,29 ottobre 1943,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Cesana, Davide"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Cesana, Rachele",1943-10-29,29 ottobre 1943,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Cesana, Rachele"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Dag, Margherita",1943-10-29,29 ottobre 1943,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Dag, Margherita"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Goetzl, Alberto",1943-10-29,29 ottobre 1943,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Goetzl, Alberto"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Mayer Grego, Enrico",1943-10-29,29 ottobre 1943,Trieste,45.64953,13.77678,Trieste,Friuli-Venezia Giulia,Italia,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Mayer Grego, Enrico"
