origine_dati,tipo,nome,data,data_intera,luogo,lat,lng,citta,regione,nazione,autori_evento,morte,vittime,descrizione
atlante_stragi,fucilazione,"VERONA, 17.07.1944",1944-07-17,17 luglio 1944,Verona,45.4383842,10.9916215,Verona,Veneto,Italia,fascisti,rappresaglia,2,"Danilo Preto muore in seguito alle ferite riportate durante l’attacco gappista veronese del 17 luglio 1944. Preto, insieme a Lorenzo Fava, Emilio Bernardinelli, Aldo Petacchio, Vittorio Ugolini e Berto Zampieri progettò e realizzò l’evasione del noto antifascista, comunista e sindacalista Giovanni Roveda che dal gennaio 1944 si trovava incarcerato presso “Gli Scalzi” a Verona. Attorno alle ore 18,00 del 17 luglio 1944 Bernardinelli si presenta alle porte del carcere chiedendo di parlare con il direttore. La guardia – non fiutando il tranello – apre all’uomo che gli punta immediatamente la pistola, permettendo così l’ingresso degli altri uomini. Alcuni tagliano i fili del telefono per rallentare i soccorsi, altri immobilizzano le guardie e accedono ai locali dove si trova Roveda che era a colloquio con la moglie Caterina. L’azione si svolge rapidamente, cinque minuti dopo – secondo le ricostruzioni delle guardie carcerarie – i partigiani escono e salgono in macchina. Questa fatica a mettersi in moto permettendo ai fascisti di sparare, ferendo Bernardinelli, Fava, Roveda e Preto. Quest’ultimo è il più grave. Roveda insieme ad altri partigiani trovano ospitalità presso un altro antifascista. Bernardinelli, Fava e Preto continuano la loro fuga, il primo parcheggia la vettura nei pressi di Porto San Pancrazio, una zona di Verona massicciamente bombardata, al fine di nasconderla tra le rovine. Fava e Preto, però, sono gravemente feriti, Bernardinelli decide perciò di abbandonarli e cercare soccorso a casa del suocero che abita nei dintorni. I fascisti però nel giro di poche ore rintracciano la macchina, il destino dei due passeggeri è già segnato: il Fava sarà interrogato e maltrattato per settimane sino alla fucilazione avvenuta il 23 agosto 1944 mentre Preto viene trovato esangue."
atlante_stragi,fucilazione,"VERONA, 23.08.1944",1944-08-23,23 agosto 1944,Verona,45.4383842,10.9916215,Verona,Veneto,Italia,fascisti,punitivo,2,"La morte di Lorenzo Fava è strettamente correlata all’episodio dell’assalto alle carceri degli Scalzi – molto noto nella storia della resistenza veronese – avvenuto il 17 luglio 1944. Un gruppo di gappisti di Verona, composto da Emilio Bernardinelli, Aldo Petacchio, Vittorio Ugolini, Berto Zampieri, Danilo Preto e dal Fava, liberano, con la complicità della moglie, il sindacalista, antifascista e comunista Giovanni Roveda, rinchiuso in prigione a Verona dal 6 gennaio 1944. Il prezzo pagato per l’evasione del Roveda è molto alto: Danilo Preto (cui si è riservata una scheda a parte) viene ferito mortalmente mentre Lorenzo Fava è catturato. Egli rimane ferito nella sparatoria scatenata dai fascisti al momento della fuga dei gappisti, viene colpito alla clavicola, al braccio destro e al polmone sinistro. Catturato dalle forze dell’ordine dopo poche ore dall’assalto, Fava viene dapprima condotto in ospedale per le necessarie cure, in seguito consegnato al comandante del 40° battaglione mobile della Gnr e, infine, rinchiuso nelle carceri di Montorio (Verona). Fava è sottoposto ad estenuanti e ripetuti interrogatori in cui non si esclude che possa aver subito torture. In una informativa del 30 marzo 1945, il questore Fachini annuncia al Ministero dell’Interno che il partigiano, in data 15 marzo, nel tentativo di fuggire era stato colpito mortalmente da alcuni proiettili sparati dalle guardie carcerarie. In realtà Fava era già morto: il 23 agosto 1944 era stato fucilato alla schiena presso il poligono di tiro di Forte Procolo. La verità emerse solo un anno dopo, quando – a liberazione avvenuta – in occasione della celebrazione del primo anniversario di quell’assalto, un custode del cimitero rivelò che nell’agosto del ’44 i tedeschi gli avevano consegnato il cadavere di un uomo con il nome di Lorenzo Fava."
atlante_stragi,uccisione con armi da fuoco,"VERONA, 29.09.1943",1943-09-29,29 settembre 1943,Verona,45.4383842,10.9916215,Verona,Veneto,Italia,fascisti,punitivo,2,"Il 26 settembre 1943 Carcereri costituì a Verona, con alcuni amici, un gruppo antifascista. Dapprima arrestato dalla Polizia federale, venne poi rimesso in libertà. Nuovamente fermato dai militi dell'Ufficio politico investigativo della Gnr provinciale, il 29 settembre 1943, venne brutalmente torturato e ridotto in fine di vita. La sera dello stesso giorno, ormai agonizzante, fu trasportato in una solitaria strada della periferia cittadina e finito a colpi di arma da fuoco."
atlante_stragi,uccisione con armi da fuoco,Villa d’Adige Badia Polesine 19-8-1944,1944-08-19,19 agosto 1944,Villa d’Adige,45.1088476,11.4319677,Verona,Veneto,Italia,fascisti,nn,2,Adelmo Pigaiani viene ucciso per strada da un portaordini della Brigata Nera.
atlante_stragi,uccisione con armi da fuoco,Acque Grancona 8-6-1944,1944-06-08,8 giugno 1944,Acque,45.3858421,11.4121871,Vicenza,Veneto,Italia,fascisti,rastrellamento,8,"Nella primavera del 1944 il crescente numero di renitenti spinge i fascisti a pianificare azioni esemplari per debellare l'escalation del fenomeno. Dal 3 giugno 1944 un gruppo di sedicenti partigiani entra in contatto con i capi di un nutrito numero di renitenti e disertori nascosti nei boschi e nelle contrade sparse della val Liona, colli Berici occidentali. Si tratta in realtà di futuri brigatisti neri che per vincere la diffidenza fingono un'aggressione ad un noto fascista di Grancona e al figlio del podestà del limitrofo comune di Zovencedo a cui è strappata la camicia nera.  Dopo due abboccamenti nei boschi, si stabilisce l'incontro per la sera dell'8 giugno all'oratorio di Sant'Antonio abate: ai 25-30 uomini che si concorda si presentino saranno fornite armi e automezzi per il trasferimento nelle montagne vicentine, dove le formazioni dei partigiani sono già attive.Nel pomeriggio dell'8 giugno si diffonde la voce che si tratti di una trappola. Un civile, Alberto Peruffo “Usche”, durante un viaggio in treno da Verona intercetta le vanterie della futura impresa di Grancona da parte di un gruppo di fascisti. Sceso dal treno, corre ad avvertire le potenziali vittime, riuscendovi solo in parte. La sera si presentano all'appuntamento in sette, che vengono prima barbaramente torturati e poi trucidati. Il Bertoldo, che morirà il giorno successivo in ospedale, riesce a raccontare la dinamica del fatto. Una volta catturati, i sette vengono invitati a giurare la loro fede partigiana, poi viene loro intimato di alzare le mani. Due vengono legati al collo e bastonati, gli altri cinque legati con filo di ferro alle gambe e alle braccia, insultati e seviziati. Le torture durano dalle 21,30 alle 23 circa, quando, trascinati sulla rampa di un laboratorio per lavorazione pietra prospiciente la strada provinciale, vengono finiti a raffiche di mitra.Giuseppe Sartori, fratello di Ermenegildo, vide i cadaveri nella cella mortuaria del cimitero il 9 giugno. Il corpo del fratello aveva capelli ritti e presentava fori di 27 proiettili, Bertesina aveva un buco nella fronte, probabilmente provocato da un grosso chiodo, anche gli altri presentavano segni di feroci torture. Il funerale si svolse il giorno dopo in cimitero poiché il parroco, don Giovanni Grigoletto, si rifiutò di portare in chiesa le vittime, asserendo di temere rappresaglie contro di lui."
cdec,vittima della Shoah,"Rubinfeld, Enrica",1943-12-10,10 dicembre 1943,Albettone,45.35811,11.5843,Vicenza,Veneto,Italia,fascisti,rastrellamento,1,Auschwitz
cdec,vittima della Shoah,"Slukin, Anna",1943-12-10,10 dicembre 1943,Albettone,45.35811,11.5843,Vicenza,Veneto,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz
cdec,vittima della Shoah,"Geltner, Minka Sara",1943-12-10,10 dicembre 1943,Albettone,45.35811,11.5843,Vicenza,Veneto,Italia,fascisti,rastrellamento,1,Auschwitz
cdec,vittima della Shoah,"Geltner, Renee",1943-12-10,10 dicembre 1943,Albettone,45.35811,11.5843,Vicenza,Veneto,Italia,fascisti,rastrellamento,1,Auschwitz
cdec,vittima della Shoah,"Geltner, Salomone",1943-12-10,10 dicembre 1943,Albettone,45.35811,11.5843,Vicenza,Veneto,Italia,fascisti,rastrellamento,1,Auschwitz
cdec,vittima della Shoah,"Heier, Fanny",1944-01-30,30 gennaio 1944,Albettone,45.35811,11.5843,Vicenza,Veneto,Italia,fascisti,rastrellamento,1,Auschwitz
cdec,vittima della Shoah,"Lublinski, Lipa",1943-12-10,10 dicembre 1943,Albettone,45.35811,11.5843,Vicenza,Veneto,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz
cdec,vittima della Shoah,"Rubinfeld, Chaim",1943-12-10,10 dicembre 1943,Albettone,45.35811,11.5843,Vicenza,Veneto,Italia,fascisti,rastrellamento,1,Auschwitz
cdec,vittima della Shoah,"Rubinfeld, Edward",1943-12-10,10 dicembre 1943,Albettone,45.35811,11.5843,Vicenza,Veneto,Italia,fascisti,rastrellamento,1,Auschwitz
atlante_stragi,fucilazione,Arsiero 16-8-1944,1944-08-16,16 agosto 1944,Arsiero,45.8032445,11.355629,Vicenza,Veneto,Italia,fascisti,rastrellamento,4,"Verso la conclusione dell’operazione Belvedere, un vasto rastrellamento che imperversò nelle vallate del Leogra, del Posina, dell’Astico e sui massicci del Pasubio, dell’altipiano di Tonezza, Folgaria e Campiluzzi tra il 10 e il 17 agosto 1944, vennero catturati nella zona di malga Zonta tre partigiani: i fratelli Ampelio e Pietro Buzzaccaro ed Ostilio Zanon. Portati ad Arsiero e condotti nel cimitero, vennero costretti a scavarsi la fossa e quindi fucilati alla schiena il 16 agosto 1944."
cdec,vittima della Shoah,"Stabholz, Menasse",1943-12-16,16 dicembre 1943,Arsiero,45.80422,11.35582,Vicenza,Veneto,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz
cdec,vittima della Shoah,"Freund, Anna Elena",1943-12-16,16 dicembre 1943,Arsiero,45.80422,11.35582,Vicenza,Veneto,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz
cdec,vittima della Shoah,"Jostowitz, Clara",1943-12-16,16 dicembre 1943,Arsiero,45.80422,11.35582,Vicenza,Veneto,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz
cdec,vittima della Shoah,"Riesenfeld, Berthold",1943-12-16,16 dicembre 1943,Arsiero,45.80422,11.35582,Vicenza,Veneto,Italia,fascisti,Morto/a in stato di detenzione,1,Auschwitz
cdec,vittima della Shoah,"Riesenfeld, Hans",1943-12-16,16 dicembre 1943,Arsiero,45.80422,11.35582,Vicenza,Veneto,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz
cdec,vittima della Shoah,"Schatz, Jakob",1943-12-16,16 dicembre 1943,Arsiero,45.80422,11.35582,Vicenza,Veneto,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz
atlante_stragi,fucilazione,Asiago 07.09.1944,1944-09-07,7 settembre 1944,Asiago,45.8758852,11.50962,Vicenza,Veneto,Italia,fascisti,rastrellamento,2,"Durante il rastrellamento del Bosco Nero, Antonio Gnata è catturato mentre porta un ordine alla 1^ Compagnia della “7 Comuni” sul Monte Lemerle; viene  percosso, probabilmente torturato, dal federale e comandante della 22^ BN di Vicenza, Innocenzo Passuello. La sua esecuzione, con fucilazione alla schiena, avviene nella piazza di Asiago, alle ore 18,00 del 7 settembre ’44. Nelle intenzioni dei nazi-fascisti, davanti ad una folla appositamente radunata, l’esecuzione dello sventurato giovane avrebbe dovuto essere l’atto conclusivo dell’Operazione “Hannover” e un monito per la popolazione dell’Altopiano. L’urlo di “assassini!”, alzatosi all’improvviso dalla folla e lanciato da Emma Stella, deve essere stato vissuto come un crudo richiamo alla realtà e un severo giudizio su quanto stavano facendo."
cdec,vittima della Shoah,"Lind, Moses",1943-12-10,10 dicembre 1943,Barbarano Vicentino,45.40912,11.54342,Vicenza,Veneto,Italia,fascisti,rastrellamento,1,Auschwitz
cdec,vittima della Shoah,"Kramm, Emil",1943-12-10,10 dicembre 1943,Barbarano Vicentino,45.40912,11.54342,Vicenza,Veneto,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz
cdec,vittima della Shoah,"Lind, Kurt",1943-12-10,10 dicembre 1943,Barbarano Vicentino,45.40912,11.54342,Vicenza,Veneto,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz
cdec,vittima della Shoah,"Schwertfinger, Ester",1943-12-10,10 dicembre 1943,Barbarano Vicentino,45.40912,11.54342,Vicenza,Veneto,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz
atlante_stragi,tortura a morte,Bocchetta Granezza Lugo di Vicenza 07-09-1944,1944-09-07,7 settembre 1944,Bocchetta Granezza,45.7478508,11.5258504,Vicenza,Veneto,Italia,fascisti,rastrellamento,15,"La strage impunita dei “14 della Speer” di Bocchetta Granezza,  avviene il pomeriggio del 7 settembre ’44, a conclusione del rastrellamento nel Bosco Nero e nell’ambito dell’Operazione “Hannover”. La vicenda inizia la sera del 5 settembre 1944 quando 15 (o 16) autieri dell'organizzazione Speer lasciano con almeno sei camion la loro base logistica di Asiago: una fuga concordata in precedenza e che avviene sotto la protezione di una ventina di partigiani; portano con loro oltre ai camion anche fusti di benzina, una mitragliera da 22 mm con oltre duemila colpi e altro materiale. Dopo circa un’ora la colonna di camion raggiunge la zona di Granezza controllata dai partigiani, e tra Malga Cima Fonte e il bivio “di Caltrano” si ferma per la notte. Il 6 mattina gli autieri sono raggiunti dal comandante e vice comandante della Brigata “7 Comuni” (“Cervo” e “Giulio”) che si complimentano con loro, ma li invitano ad abbandonare i mezzi e portarsi al sicuro in quanto è in atto un rastrellamento. Sabotati i camion e resa inservibile la mitragliera, prendono a piedi la via dei boschi scortati da due partigiani del luogo. Dopo ore di cammino per sfuggire all’accerchiamento e giunti in una radura, convinti probabilmente di essere al sicuro, si fermano a riposare e si addormentano. L'unico vigile, Dante Valoncini, all' “altolà” dato dalla pattuglia fascista, riesce a fuggire, così come le due guide partigiane. Gli altri autieri, essendo disarmati si arrendono, pensando forse di qualificarsi come prigionieri dei partigiani: vengono viceversa catturati e uniti ad altri due prigionieri, due malgari, padre e figlio, Rino e Antonio Pozza. Nel pomeriggio del 7 settembre, circa alle 14:00, all'arrivo in moto del federale di Vicenza Innocenzo Passuello e alla presenza del suo capo di stato maggiore Jacopo Ugo Basso, hanno inizio le sevizie. Passuello, riconosciuti i due malgari Pozza come figlio e marito di Clotilde Pernechele, la donna che lo aveva allevato da piccolo, gli risparmia, ma con l’obbligo di assistere alla fine degli altri. Alle sevizie è costretta ad assistere, insieme ai due malgari, anche Marcellina Brazzale che sviene dopo aver visto lo scempio in atto sul corpo vivo del terzo autiere. La mattanza termina circa alle ore 16:00."
atlante_stragi,uccisione con armi da fuoco,Camisano 15-02-1945,1945-02-15,15 febbraio 1945,Camisano,45.517444,11.707227,Vicenza,Veneto,Italia,fascisti,rastrellamento,2,Luigi Mussolin viene ucciso nel corso del secondo dei due rastrellamenti organizzati dalla 23^ BN di Bologna in collaborazione con BN Vicenza a Camisano.
atlante_stragi,uccisione con armi da fuoco,Campiglia dei Berici 05-05-1944,1944-05-05,5 maggio 1944,Campiglia dei Berici,45.3403921,11.5396629,Vicenza,Veneto,Italia,fascisti,punitivo,3,"Intorno alle ore 22 del 4 maggio 1944 a Campiglia dei Berici vennero feriti a colpi di pistola due fascisti del posto: Luigi Chesin, reggente del fascio repubblicano, e Giovanni Ferraretto. Un terzo uomo, Giuseppe Peotta che si trovava per caso a passare sul luogo dell’aggressione, rimase leggermente ferito. I due aggressori, fuggiti nella notte, rimangono ignoti. La mattina del 5 maggio 1944 giungono sul luogo alcuni militi della “Compagnia della morte” di Vicenza e alcuni poliziotti repubblicani per indagare sull’accaduto. Lo stesso giorno il commissario prefettizio di Campiglia dei Berici comunica con un avviso pubblico che dietro ordine della superiore autorità è proclamato il coprifuoco dalle ore 22 alle ore 5 per tutto il territorio comunale e fino a data da destinarsi. La sera stessa cinque uomini, giunti a bordo di un’automobile, si presentano all’abitazione dei due fratelli Tagliaferro in via Donanzola. I due uomini sono noti antifascisti, fratelli del mons. Girolamo Tagliaferro (arciprete a Schio, che già si era adoperato per aiutare i perseguitati dal nazifascismo della zona). Gerardo Tagliaferro si presenta subito, il fratello Arnaldo tenta invano di dileguarsi fuggendo da un’entrata posteriore, ma la villetta è circondata. I cinque uomini chiedono di vedere i documenti identificativi dei due fratelli, poi li costringono ad uscire. Portati a circa 150 metri dalla loro abitazione, Gerardo ed Arnaldo Tagliaferro vengono uccisi intorno alle ore 20.30 del 5 maggio 1944 con una scarica di fucile mitragliatore."
atlante_stragi,fucilazione,Campo Solagna Pove del Grappa 24.9.1944,1944-09-24,24 settembre 1944,Campo Solagna,45.7921107,11.7346717,Vicenza,Veneto,Italia,fascisti,rastrellamento,4,"A Campo Solagna, sul Grappa vicentino, i militi della 3^ Compagnia della “Tagliamento”, alle ore 15:00 fucilano 3 partigiani Alleati, aggregati alla Brigata “Italia Libera Campo Croce”."
atlante_stragi,nn,Canonica di Nove 01-03-1945,1945-03-01,1 marzo 1945,Canonica,45.7255252,11.6797803,Vicenza,Veneto,Italia,fascisti,punitivo,2,"Il 1 marzo ’45 viene arrestato nella propria canonica di Nove don Luigi Panarotto, da un'azione congiunta tra la Banda Bertozzi"" della X^ Mas e la ""Banda Carità"" del BdS-SD tedesco. Il parroco e i suoi due cappellani sono immediatamente colpiti dagli ufficiali e dai militi della X^ Mas con pugni, calci, bastonature, oltre all'asportazione di tutti i loro beni privati e della parrocchia, requisiti dal tenente Bertozzi. Il cappellano don Augusto Parinetto, a causa delle dure bastonature ricevute, morirà due mesi dopo. Il parroco, accusato di nascondere almeno due resistenti, tra cui il comandante Nino Bressan, è portato prima a Thiene, dove viene seviziato sino al 7 marzo, poi a Palazzo Giusti di Padova, sede centrale della “Banda Carità”."""
atlante_stragi,fucilazione,Carpanè S. Nazario 26.9.1944,1944-09-26,26 settembre 1944,Carpanè,45.8597672,11.6610045,Vicenza,Veneto,Italia,fascisti,rastrellamento,17,"A Carpanè di S. Nazario, in Val Brenta, nei pressi del passaggio a livello a nord del paese, alle ore 13,40, sono fucilati altri 16 partigiani: 2 italiani (Angelo Alberto Bosio, Angelo Valle, catturati con la moglie di Valle dalla “Tagliamento”, sul Col Moschin, fra Malga Strapazzon e le casere Fenilon e il Col del Fagheron sul Grappa, in territorio di Solagna), e 14 ex prigionieri Alleati del reparto del tenente inglese Hillary Hoare. A ordinare la fucilazione è direttamente Perillo, e tra i componenti del plotone d’esecuzione della Polizia Trentina, troviamo il sergente Igino Vanzo “il gobbo” (comandante del plotone), e il serg. Cesare Giordani. Qualche ora più tardi è fucilata anche Giannina Giglioli, moglie di Angelo Valle, al 4° mese di gravidanza, nello stesso luogo dove qualche ora prima è stato trucidato il marito."
atlante_stragi,fucilazione,Carré 07-04-1945,1945-04-07,7 aprile 1945,Carré,45.7279061,11.4446216,Vicenza,Veneto,Italia,fascisti,rappresaglia,6,"Ai primi di aprile del 1945 vennero catturati a Carré cinque partigiani appartenenti alla brigata garibaldina “Mameli”. Il 7 aprile 1945 il sergente maggiore Carlo Tommasi, del battaglione “Fulmine” della X Mas, venne ucciso con colpi di arma da fuoco, probabilmente dal partigiano Silvio Bonollo “Bassano”, mentre con la bicicletta percorreva la strada che da Carré conduce a Thiene. La sera stessa a Carré venne costituito all’interno dell’osteria di Federico Maculan, un tribunale straordinario di guerra composto dal tenente di vascello Orrù Salvatore (presidente), dal sottotenente di vascello Parrello Giuseppe (pubblico ministero), dal sottotenente di vascello Ottaviani Amilcare, dai guardiamarina Minervini Antonio, Mari Vittorio, Gherardi Cirillo e Ratta Pietro. Il tribunale, dopo un processo sommario, condannò a morte tramite fucilazione alla schiena i cinque partigiani precedentemente catturati, con l’accusa di sospetta appartenenza alle formazioni partigiane. L’esecuzione ebbe luogo la mattina dell’8 aprile 1945 presso il cimitero di Carré."
atlante_stragi,uccisione con armi da fuoco,Chiampo 11-11-1944,1944-11-11,11 novembre 1944,Chiampo,45.5457622,11.2774926,Vicenza,Veneto,Italia,fascisti,legato al controllo del territorio,4,"Intorno alle 4 del mattino dell’11 novembre 1944 il maggiore Mentegazzi della GNR di Vicenza disseminò sulle strade della val Chiampo gruppi di militi della terza compagnia OP (ordine pubblico) allo scopo di ricercare renitenti alla leva repubblicana. L’ufficiale, seguito da numerosi militi, salì a contrà Faggiana dove intorno alle 5.30 penetrò nell’abitazione di Matteo Sartori: venne arrestato il di lui figlio Giuseppe, disertore, e Giuseppe Greco, sbandato dopo l’8 settembre. I due uomini furono picchiati e malmenati, mentre i civili della contrada minacciati ed intimiditi di ritorsioni e rappresaglie. I fascisti, caricati i due uomini su di un carro col capo in giù e le gambe in alto, li condussero al cimitero dove, sotto lo sguardo dei genitori di Sartori e di altri civili, vennero fucilati.Il maggiore Mentegazzi, ritornato a valle, si fermò all’osteria di Arso dove erano stati fermati, dai militi ai suoi ordini, alcuni giovani della vallata che si stavano dirigendo a S. Giovanni Ilarione per lavorare sotto la Todt. Tra i fermati vi era Narciso Pieropan, disertore dall’esercito repubblicano. Questi venne picchiato dal maggiore e fatto fucilare sul posto. Per tentare di placare le grida dei bambini delle vicine scuole, dopo che le maestre erano svenute, un milite grido loro “non è niente, non è niente, abbiamo ucciso un pollo”."
atlante_stragi,fucilazione,CIMITERO TRAMONTI DI SOTTO 10.12.1944,1944-12-10,10 dicembre 1944,Cimitero,46.2833829,12.79603,Vicenza,Veneto,Italia,fascisti,rappresaglia,11,"Nel dicembre del 1944 i tedeschi, appoggiati da reparti cosacchi e della X Mas, effettuarono una vasta operazione di rastrellamento nel settore tra l’Arzino e il Meduna. Le bande partigiane furono costrette a difficili manovre di ripiegamento ma il 7 dicembre un gruppo di ribelli riuscì ad attaccare di sorpresa i marò del Battaglione “Valanga”, impiegato in quei giorni nelle operazioni a fianco dei tedeschi. A seguito dell’agguato, avvenuto a Frasseneit, i marò riportavano un morto ed un ferito. In cerca di vendetta, gli uomini del “Valanga” individuarono una cinquantina di partigiani che si erano rifugiati nel paese di Palcoda, frazione di Tramonti di Sotto. Circondato l’abitato nella notte del 9 dicembre, il “Valanga” ingaggiò uno scontro a fuoco con i partigiani, che subirono perdite considerevoli. I 21 superstiti vennero legati e portati a Tramonti di Sotto. Qui il Capitano Morelli, comandante del “Valanga”, dispose la condanna a morte di 10 prigionieri. L’esecuzione, avvenuta nei pressi del cimitero di Tramonti di Sotto, avvenne in due momenti diversi: un primo plotone, comandato da Rinaldo Barbesino, fucilò i primi cinque mentre un secondo, alla guida del tenente Ezio Busca, si occupò dei restanti. Il sottotenente medico Giulio Truci avrebbe dato invece il colpo di grazia agli agonizzanti."
last_letters,partigiano,"Pretto, Francesco",1944-05-31,31 maggio 1944,Cimitero di Asiago,45.867858,11.50416,Vicenza,Veneto,Italia,fascisti,fucilazione,1,"Il 26 maggio 1944, Francesco Pretto viene arrestato dalle Brigate Nere nella zona del suo paese natale. Trasportato ad Asiago ed interrogato, è poi processato tra il 27 ed il 28 maggio, dal Tribunale del Battaglione M. Condannato a morte, Verrà fucilato il 31 maggio al cimitero cittadino."
atlante_stragi,fucilazione,Contrà Coda Asiago 27-07-1944,1944-07-27,27 luglio 1944,Contrà Coda,45.8594323,11.4880248,Vicenza,Veneto,Italia,fascisti,rastrellamento,2,"Il 27/7/44, elementi del 2° Btg. “Nicolò Maddalena”, Legione GNR d’Assalto “Mussolini” di stanza ad Asiago, dopo aver circondato l’abitazione, catturano in cantina il “disertore” e partigiano Valentino Frigo, trovato in possesso di una pistola; la sua casa è saccheggiata e data alle fiamme.Dopo un sommario processo, il comando del Btg ne ordina la fucilazione, eseguita alle ore 21,00 dello stesso giorno, presso il cimitero di Asiago, dal reparto comandato dal tenente Franco Gregori. “Il 27 luglio u.s., alle ore 21,18, da elementi della GNR veniva fucilato tale Valentino Frigo, renitente alla leva, perché in possesso di arma da fuoco.” (dal Notiziario della GNR di Vicenza al Duce del 6.8.44, pag. 31)."
atlante_stragi,uccisione con armi da fuoco,contrà Facchini Sinistra  Recoaro Terme 23-2-1945,1945-02-22,22 febbraio 1945,contrà Facchini Sinistra,45.7045749,11.2241883,Vicenza,Veneto,Italia,fascisti,rastrellamento,2,"Il 22 febbraio 1945 in località Zuccante di Rovegliana (Recoaro Terme) un gruppo di brigatisti neri della valle dell’Agno, impegnati in un’azione di rastrellamento, catturava in una malga i partigiani “Gian” Attilio Dalla Bona e “Carnera” Guglielmo Ongaro. Altri due partigiani, feriti durante lo scontro a fuoco che precedette la cattura, riuscirono a dileguarsi. “Gian” era un medico partigiano e quel giorno si era recato in località Zuccante di Rovegliana per assistere dei feriti; era disarmato. Venne catturato, legato e trasportato insieme a “Carnera” presso il comando della Brigata Nera di Recoaro. Qui “Gian” venne torturato per 26 ore, ma senza esito alcuno. Il giorno successivo, 23 febbraio, tre brigatisti di Valdagno salirono a Recoaro per prelevarlo. “Carnera”, invece, venne trattenuto a Recoaro perché, a detta di un fascista, “era di aiuto alla cattura di altri partigiani”. Sulla strada per Valdagno, nei pressi di contrada Facchini Sinistra, i brigatisti di scorta uccisero a raffiche di mitra “Gian” Attilio Dalla Bona. Il corpo, trovato bocconi in una valletta, con la testa in una pozzanghera d’acqua, portava i segni delle percosse e delle torture subite. Ufficialmente, secondo il rapporto steso dalla Brigata Nera di Valdagno dietro richiesta della Pretura della città, “Gian” aveva tentato di fuggire. Una scusa spesso utilizzata dai fascisti valdagnesi per coprire gli assassinii compiuti."
atlante_stragi,uccisione con armi da fuoco,Contrà Furlani Foza 5-2-1945,1945-02-05,5 febbraio 1945,Contrà Furlani,45.903035,11.6464663,Vicenza,Veneto,Italia,fascisti,rastrellamento,2,"Il capitano Casadei della 2^ BN “Mercuri”, 5^ Compagnia, parte da Roana per Foza alla caccia di partigiani e di armi occultate. Arrivano a colpo sicuro, grazie a una delazione strappata a forza, per le contrade di Totari, Lazzaretti e Furlani di Foza, arrestano e bastonano. In Contrà Furlani, il partigiano Natale Gheller tenta inutilmente di sfuggire alla cattura calandosi dalla finestra, ma si ferisce ed è catturato. Seminudo, viene bastonato sulla neve e costretto a scavare nell’orto di casa in cerca delle armi; gli sparano alle gambe, lo colpiscono ancora alle gambe e alla schiena. Infine, mentre agonizza e domanda un po’ d’acqua, Casadei lo finisce con un colpo di pistola. Caricato il corpo su una slitta, lo portano come trofeo di guerra, bevendo e festeggiando fino ad Asiago, dove alcuni giorni dopo (giovedì 8 febbraio) viene sepolto. La madre, che ha presenziato alla suo martirio, nel dopoguerra parte per l’America o per l’Australia e nessuno non ne ha più avuto notizie."
