origine_dati,tipo,nome,data,data_intera,luogo,lat,lng,citta,regione,nazione,autori_evento,morte,vittime,descrizione,NAME
cdec,vittima della Shoah,"Rabello, Armida",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Rabello, Armida"
cdec,vittima della Shoah,"Ravenna, Alba Sofia",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Ravenna, Alba Sofia"
cdec,vittima della Shoah,"Remondini, Marcella",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Remondini, Marcella"
cdec,vittima della Shoah,"Ricchetti, Edoardo",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Ricchetti, Edoardo"
cdec,vittima della Shoah,"Roccas, Laura",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Roccas, Laura"
cdec,vittima della Shoah,"Romanelli, Angelo",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Romanelli, Angelo"
cdec,vittima della Shoah,"Romanelli, Carla",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,rastrellamento,1,Auschwitz,"Romanelli, Carla"
cdec,vittima della Shoah,"Romanelli, Elsa",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Romanelli, Elsa"
cdec,vittima della Shoah,"Romanelli, Ernesta",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Romanelli, Ernesta"
cdec,vittima della Shoah,"Romanelli, Giorgio",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Romanelli, Giorgio"
cdec,vittima della Shoah,"Romanelli, Lamberto",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Romanelli, Lamberto"
cdec,vittima della Shoah,"Romanelli, Laura",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Romanelli, Laura"
cdec,vittima della Shoah,"Romanelli, Michele Marco",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Romanelli, Michele Marco"
cdec,vittima della Shoah,"Rosselli, Lucia",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Rosselli, Lucia"
cdec,vittima della Shoah,"Rosselli, Marcella",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Rosselli, Marcella"
cdec,vittima della Shoah,"Rossi, Corrado",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Rossi, Corrado"
cdec,vittima della Shoah,"Rothschild, [Nome ignoto]",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Rothschild, [Nome ignoto]"
cdec,vittima della Shoah,"Sabatelli, Perla",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sabatelli, Perla"
cdec,vittima della Shoah,"Sabatello, Abramo",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sabatello, Abramo"
cdec,vittima della Shoah,"Sabatello, Angelo",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sabatello, Angelo"
cdec,vittima della Shoah,"Sabatello, Carlo",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sabatello, Carlo"
cdec,vittima della Shoah,"Sabatello, Celeste Alba",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sabatello, Celeste Alba"
cdec,vittima della Shoah,"Sabatello, Dattilo",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sabatello, Dattilo"
cdec,vittima della Shoah,"Sabatello, Eleonora",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sabatello, Eleonora"
cdec,vittima della Shoah,"Sabatello, Emma",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sabatello, Emma"
cdec,vittima della Shoah,"Sabatello, Emma",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sabatello, Emma"
cdec,vittima della Shoah,"Sabatello, Enrica",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sabatello, Enrica"
cdec,vittima della Shoah,"Sabatello, Giovanni",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sabatello, Giovanni"
cdec,vittima della Shoah,"Sabatello, Graziella",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a per disagi e privazioni,1,Auschwitz,"Sabatello, Graziella"
cdec,vittima della Shoah,"Sabatello, Italia",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sabatello, Italia"
cdec,vittima della Shoah,"Sabatello, Leone",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sabatello, Leone"
cdec,vittima della Shoah,"Sabatello, Letizia",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sabatello, Letizia"
cdec,vittima della Shoah,"Sabatello, Liana Ornella",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sabatello, Liana Ornella"
cdec,vittima della Shoah,"Sabatello, Umberto",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sabatello, Umberto"
cdec,vittima della Shoah,"Sacerdote, Clementina",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sacerdote, Clementina"
cdec,vittima della Shoah,"Sacerdoti, Adele Elvira",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sacerdoti, Adele Elvira"
cdec,vittima della Shoah,"Salmoni, David",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Salmoni, David"
cdec,vittima della Shoah,"Sanguinetti, Emilia",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sanguinetti, Emilia"
cdec,vittima della Shoah,"Scazzocchio, Clotilde",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Scazzocchio, Clotilde"
cdec,vittima della Shoah,"Scazzocchio, Riccardo",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Scazzocchio, Riccardo"
cdec,vittima della Shoah,"Scazzocchio, Virginia",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Scazzocchio, Virginia"
cdec,vittima della Shoah,"Sciunnach, Alberto",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sciunnach, Alberto"
cdec,vittima della Shoah,"Sciunnach, Fortunata",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sciunnach, Fortunata"
cdec,vittima della Shoah,"Sciunnach, Giuditta",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sciunnach, Giuditta"
cdec,vittima della Shoah,"Sciunnach, Leone",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sciunnach, Leone"
cdec,vittima della Shoah,"Sciunnach, Letizia",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sciunnach, Letizia"
cdec,vittima della Shoah,"Sed Piazza, Giuseppe",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sed Piazza, Giuseppe"
cdec,vittima della Shoah,"Sed, Ester",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sed, Ester"
cdec,vittima della Shoah,"Sed, Gioia",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sed, Gioia"
cdec,vittima della Shoah,"Sed, Giulia",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sed, Giulia"
cdec,vittima della Shoah,"Sed, Silvana",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sed, Silvana"
cdec,vittima della Shoah,"Seppilli, Alessandrina",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Seppilli, Alessandrina"
cdec,vittima della Shoah,"Seppilli, Emma Mazaltov",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Seppilli, Emma Mazaltov"
cdec,vittima della Shoah,"Sereno, Clara",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sereno, Clara"
cdec,vittima della Shoah,"Sermoneta, Alvaro",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sermoneta, Alvaro"
cdec,vittima della Shoah,"Sermoneta, Amelia",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sermoneta, Amelia"
cdec,vittima della Shoah,"Sermoneta, Angelo",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sermoneta, Angelo"
cdec,vittima della Shoah,"Sermoneta, Anita",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sermoneta, Anita"
cdec,vittima della Shoah,"Sermoneta, Celeste",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sermoneta, Celeste"
cdec,vittima della Shoah,"Sermoneta, Costanza",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sermoneta, Costanza"
cdec,vittima della Shoah,"Sermoneta, Costanza",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sermoneta, Costanza"
cdec,vittima della Shoah,"Sermoneta, Emma",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sermoneta, Emma"
cdec,vittima della Shoah,"Sermoneta, Eugenio",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sermoneta, Eugenio"
cdec,vittima della Shoah,"Sermoneta, Franca",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sermoneta, Franca"
cdec,vittima della Shoah,"Sermoneta, Giuseppe Benedetto",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sermoneta, Giuseppe Benedetto"
cdec,vittima della Shoah,"Sermoneta, Isacco",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sermoneta, Isacco"
cdec,vittima della Shoah,"Sermoneta, Pacifico",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sermoneta, Pacifico"
cdec,vittima della Shoah,"Sermoneta, Pellegrino",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sermoneta, Pellegrino"
cdec,vittima della Shoah,"Sermoneta, Prospero",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sermoneta, Prospero"
cdec,vittima della Shoah,"Sermoneta, Rosa",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sermoneta, Rosa"
cdec,vittima della Shoah,"Sermoneta, Rosa",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sermoneta, Rosa"
cdec,vittima della Shoah,"Sermoneta, Rosa",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sermoneta, Rosa"
cdec,vittima della Shoah,"Sermoneta, Silvia",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sermoneta, Silvia"
cdec,vittima della Shoah,"Sessa, Virginia",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sessa, Virginia"
cdec,vittima della Shoah,"Sonnino, Adele",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sonnino, Adele"
cdec,vittima della Shoah,"Sonnino, Amedeo",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sonnino, Amedeo"
cdec,vittima della Shoah,"Sonnino, Amedeo",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sonnino, Amedeo"
cdec,vittima della Shoah,"Sonnino, Celeste",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sonnino, Celeste"
cdec,vittima della Shoah,"Sonnino, Costanza",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sonnino, Costanza"
cdec,vittima della Shoah,"Sonnino, Edda Giuditta",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sonnino, Edda Giuditta"
cdec,vittima della Shoah,"Sonnino, Elisa",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sonnino, Elisa"
cdec,vittima della Shoah,"Sonnino, Ester",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sonnino, Ester"
cdec,vittima della Shoah,"Sonnino, Fabbrizio",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sonnino, Fabbrizio"
cdec,vittima della Shoah,"Sonnino, Gina",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sonnino, Gina"
cdec,vittima della Shoah,"Sonnino, Giuliana",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sonnino, Giuliana"
cdec,vittima della Shoah,"Sonnino, Giuseppe",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sonnino, Giuseppe"
cdec,vittima della Shoah,"Sonnino, Grazia",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sonnino, Grazia"
cdec,vittima della Shoah,"Sonnino, Grazia",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sonnino, Grazia"
cdec,vittima della Shoah,"Sonnino, Ida",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sonnino, Ida"
cdec,vittima della Shoah,"Sonnino, Lalla",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sonnino, Lalla"
cdec,vittima della Shoah,"Sonnino, Leone",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sonnino, Leone"
cdec,vittima della Shoah,"Sonnino, Mara Cesira",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sonnino, Mara Cesira"
cdec,vittima della Shoah,"Sonnino, Marco Mosè",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sonnino, Marco Mosè"
cdec,vittima della Shoah,"Sonnino, Margherita",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sonnino, Margherita"
cdec,vittima della Shoah,"Sonnino, Mario",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sonnino, Mario"
cdec,vittima della Shoah,"Sonnino, Mario",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sonnino, Mario"
cdec,vittima della Shoah,"Sonnino, Massimo",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sonnino, Massimo"
cdec,vittima della Shoah,"Sonnino, Michele",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sonnino, Michele"
cdec,vittima della Shoah,"Sonnino, Rachele",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sonnino, Rachele"
cdec,vittima della Shoah,"Sonnino, Rosa",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sonnino, Rosa"
cdec,vittima della Shoah,"Sonnino, Salomone Vito",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sonnino, Salomone Vito"
cdec,vittima della Shoah,"Sonnino, Samuele",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sonnino, Samuele"
cdec,vittima della Shoah,"Sonnino, Samuele Sandro",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sonnino, Samuele Sandro"
cdec,vittima della Shoah,"Sonnino, Sara",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sonnino, Sara"
cdec,vittima della Shoah,"Sonnino, Speranza",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sonnino, Speranza"
cdec,vittima della Shoah,"Sonnino, Virginia",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Sonnino, Virginia"
cdec,vittima della Shoah,"Soria, Sofia",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,nn,"Soria, Sofia"
cdec,vittima della Shoah,"Spagnoletto, Perla Emma",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Spagnoletto, Perla Emma"
cdec,vittima della Shoah,"Spagnoletto, Samuele",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Spagnoletto, Samuele"
cdec,vittima della Shoah,"Spagnoletto, Sofia",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Spagnoletto, Sofia"
cdec,vittima della Shoah,"Spagnoletto, Virtuosa",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Spagnoletto, Virtuosa"
cdec,vittima della Shoah,"Spagnoletto, Virtuosa",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Spagnoletto, Virtuosa"
cdec,vittima della Shoah,"Spizzichino, Ada",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Spizzichino, Ada"
cdec,vittima della Shoah,"Spizzichino, Adelaide",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Spizzichino, Adelaide"
cdec,vittima della Shoah,"Spizzichino, Alberto",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,rastrellamento,1,Auschwitz,"Spizzichino, Alberto"
cdec,vittima della Shoah,"Spizzichino, Allegra",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,rastrellamento,1,Auschwitz,"Spizzichino, Allegra"
cdec,vittima della Shoah,"Spizzichino, Bruno Pellegrino",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Spizzichino, Bruno Pellegrino"
cdec,vittima della Shoah,"Spizzichino, Costanza",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Spizzichino, Costanza"
cdec,vittima della Shoah,"Spizzichino, Enrica",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Spizzichino, Enrica"
cdec,vittima della Shoah,"Spizzichino, Enrica",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Spizzichino, Enrica"
cdec,vittima della Shoah,"Spizzichino, Enrica",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Spizzichino, Enrica"
cdec,vittima della Shoah,"Spizzichino, Enrichetta",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Spizzichino, Enrichetta"
cdec,vittima della Shoah,"Spizzichino, Ester",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Spizzichino, Ester"
cdec,vittima della Shoah,"Spizzichino, Fiorina",1943-10-16,16 ottobre 1943,Roma,41.89193,12.51133,Roma,Lazio,Italia,nazisti,Morto/a in campo di sterminio,1,Auschwitz,"Spizzichino, Fiorina"
