origine_dati,tipo,nome,data,data_intera,luogo,lat,lng,citta,regione,nazione,autori_evento,morte,vittime,descrizione
atlante_stragi,uccisione con armi da fuoco,FILETTO 07-08.06.1944,1944-06-07,7 giugno 1944,Filetto,42.3533884,13.4010368,L'Aquila,Abruzzo,Italia,nazifascisti,rappresaglia,18,"Filetto è un piccolo centro montano (1068 mslm) ai piedi del Gran Sasso, a 18 Km dall’Aquila.Nella zona operava la banda partigiana “Di Vincenzo”.Nel paese durante l’occupazione tedesca c’erano una piccola stazione radio e telefonica, un’infermeria e un magazzino viveri. Queste strutture logistiche erano controllate dal maresciallo maggiore Schafer e vi operavano i sottufficiali Schreiner e Schwetz, il caporale Swatschina, i soldati Wehn e Saurbier e il radiotelegrafista Ruppert della 114^ Jagerdivision inquadrata nel 51 Corpo d’armata alpino operante in Abruzzo.  Il 7 giugno 1944 intorno alle 16.30 una decina di partigiani provenienti da monte Archetto assaliva i soldati che stavano caricando il materiale radio in vista del trasferimento a Paganica data l’imminente ritirata delle truppe dalla zona. Il commando partigiano era guidato dal comandante Aldo Rasero, e comprendeva alcuni nomi noti come Gilberto Fioredonati, Armando Capannolo, Francesco Sgro, Luigi e Tito Marcocci, Mariano Morelli e Pasquale De Simone. Il gruppo era stato chiamato a Filetto dal giovane romano Angelo Cupillari che aveva recato anche un appello sottoscritto da altri abitanti al fine di scongiurare una razzia tedesca.I Tedeschi, allertati dalle grida di alcune donne, davano l’allarme ai commilitoni di stanza a Paganica e si asserragliavano nel palazzo Facchinei in via Romana, nel centro del paese, dove ingaggiavano un conflitto a fuoco con i partigiani, che si concludeva con la morte di un tedesco (Ludwig When) e il ferimento di un altro soldato (Adolf Schreiner, in seguito morto nell’ospedale militare di Barisciano) e di tre partigiani (Francesco Sgro, Luigi Marcocci  ed Emilio Giamberardini).Dopo lo scontro, mentre i partigiani si ritiravano, sopraggiungeva una colonna corazzata di soldati tedeschi e diversi abitanti di Filetto si davano alla macchia. La prima vittima civile fu Ferdinando Meco, ucciso mentre attingeva acqua ad una fonte; stessa sorte per Antonio Palumbo, agiato proprietario terriero che era sfollato in paese ed era in buoni rapporti con il maresciallo maggiore Schafer. Alla vista del cadavere lo Schafer si sarebbe scagliato contro un commilitone accusandolo di omicidio gratuito: per tutta risposta il tedesco gli avrebbe sparato a bruciapelo uccidendolo.Il giovane Mario Marcocci venne incaricato di portare su un camion il cadavere di Schafer e fu successivamente ucciso. Da L’Aquila il maggiore generale Hans Boelsen, comandante dal 1° giugno della 114^ Jagerdivision, ordinò al capitano Matthias Defregger (29 anni), comandante del battaglione trasmissioni di stanza a Paganica, di eseguire la rappresaglia ed inviò sul posto anche altri due ufficiali di sua fiducia, i tenenti Werner Birckenbach e Axel von Heyden.  Il Defregger si recò quindi a Filetto dove era stato catturato un gruppo di una trentina di maschi, tra cui alcuni minori, in seguito rilasciati. A notte alta, presso la casa Zinobile in località Cesa a poche centinaia di metri dal paese, i rastrellati vennero posti su tre file ed avvenne l’esecuzione con mitragliatrici di cui fu incaricato il sottotenente della Ia compagnia TLC Paul Erich Ehlert che, forse per scrupoli morali, essendo un teologo luterano, lasciò l’incarico ad un anonimo caporale di squadra. Una decina di prigionieri delle ultime file riuscì a salvarsi o gettandosi nelle radure retrostanti o buttandosi ai piedi di soldati implorando la grazia e di fatto impedendo loro di sparare, oppure fingendosi morti. Con la prima scarica vi furono dieci caduti; durante la notte si iniziò una caccia all’uomo che portò alla cattura e all’uccisione di altre cinque persone. Le salme delle prime dieci vittime vennero raccolte in casa Zinobile, delle altre cinque nella casa Massari: entrambe le abitazioni furono quindi date alle fiamme. Alla rappresaglia avrebbero partecipato anche italiani (fascisti o militi in uniforme tedesca).Il paese fu quindi dato alle fiamme e depredato. Angelo Cupillari, accusato di essere in qualche modo il responsabile della strage, rischiò il linciaggio da parte di alcuni abitanti di Filetto."
atlante_stragi,fucilazione,"Onna, L'Aquila, 02-11.06.1944",1944-06-02,2 giugno 1944,Onna,42.327815,13.4757446,L'Aquila,Abruzzo,Italia,nazifascisti,rappresaglia,18,"Onna è una frazione del Comune dell’Aquila, da cui dista circa 8 Km in direzione Pescara. E’ posizionato tra la SS.17 dell’Appennino Abruzzese e il fiume Aterno al centro della Conca Aquilana. Nel 1944 contava 300 residenti. Qui dopo l’8 settembre   si era insediata un reparto di sussistenza tedesco. I militari avevano occupato una villa rurale di proprietà della famiglia aquilana Pica Alfieri dove villa avevano installato i forni per la cottura del pane. Altri edifici erano stati occupati per i servizi logistici. Per i lavori di manovalanza requisivano forza lavoro ogni giorno. Le truppe abbandonarono Onna il 25 aprile del 1944, ma il paese per la sua posizione era un luogo di sosta per quelli che provenivano dal fronte.Il 2 giugno 1944 truppe tedesche di sosta a Onna, come già accaduto, fecero razzia di animali domestici e di beni ancora disponibili. In località Masergi furono requisiti due cavalli, uno di proprietà di Silvio Papola, che era insieme ai figli Mario e Cristina e ad Amerigo Colaianni (il quale faceva da interprete per i tedeschi) e un altro della famiglia Ludovici. I primi inutilmente cercarono di riavere l’animale, mentre la padrona del secondo cavallo, la vedova Bartolina De Paulis, richiamò l’attenzione del figlio Giovanni (detto Nino), che ingaggiò una colluttazione con un soldato tedesco. Nella lotta Nino Ludovici rimase leggermente ferito da un proiettile, a sua volta colpendo il soldato. Egli quindi fuggì e si nascose nella zona di monte Archetto con i partigiani della “Di Vincenzo”. Accorsero altri militari, che catturano Cristina Papola e le chiesero chi era e dove fosse il giovane. La ragazza disse di non sapere nulla perciò venne trascinata di peso per le strade del paese, bastonata, forse violentata, ed infine uccisa con tre colpi di arma da fuoco.Nel pomeriggio dell'11 giugno arrivarono a Onna tedeschi della divisione 114a Jägerdivision (già protagonista della recente strage di Filetto). Con i mitra spianati operarono un rastrellamento della popolazione: vennero radunati circa 30 individui, condotti verso l’ingresso del paese (rione Parisse) ed inquadrati a ridosso di un muro. I soldati richiesero la consegna di Nino Ludovici, a loro dire responsabile della morte di un soldato tedesco, in cambio della liberazione degli ostaggi. Alcune donne cercarono la madre e la sorella del giovane e le consegnarono ai soldati nel vano tentativo di far avere da loro informazioni. Nel frattempo qualcuno dei prigionieri era riuscito a sottrarsi al controllo. Rimasero 16 persone dai 15 ai 38 anni (tra cui le due donne) che vennero introdotte a forza in una vicina casa di proprietà di Biagio Ludovici (persona vicina alle alte cariche locali del regime ma inviso al segretario del fascio di Onna). La moglie di Biagio, Lucia, venne fatta uscire a forza di casa. I sedici vennero fucilati con raffiche di mitra e il fabbricato, minato in precedenza, fu fatto esplodere."
atlante_stragi,fucilazione,Poligono da tiro Tagliacozzo 23-2-1944,1944-02-23,23 febbraio 1944,Poligono da tiro,42.0686395,13.2517751,L'Aquila,Abruzzo,Italia,nazifascisti,punitivo,3,"I tedeschi arrivarono a Tagliacozzo il 12/09/1943, giorno della festività della Madonna dell’Oriente.Nella zona operavano tre bande di partigiani: una organizzata dal tenente Giovanni De Acutis, un secondo gruppo coordinato dal capitano Vincenzo Marini che nell’ottobre ’44 venne arrestato e sostituito dal sottotenente Dante Salciccia e una terza banda denominata prima Giulio Porzio e poi dal giugno ’44 ricordata con il nome di Gaetano Di Salvatore. Il territorio divenne di interesse strategico non solo perché poco più a sud era stata posta la linea Gustav ma anche perché era attraversato dalla Tiburtina-Valeria e dalla ferrovia Roma-Avezzano. Per di più presso Massa d’Alba Fucense nel novembre del ’43 si era trasferito il Quartier Generale di Kesserling. Nel febbraio 1944 Tagliacozzo brulicava di comandi militari nazisti.Luigi Consoli e Luigi Del Monaco, nativi di Palestrina, da apprendisti sarti furono licenziati per mancanza di lavoro. In seguito iniziarono a lavorare con i tedeschi nelle operazioni di carico e scarico dei proiettili di cannone che dalla stazione ferroviaria di Palestrina venivano smistati verso il fronte di Cassino. Notando che la polvere da sparo era contenuta in sacchetti di seta, tessuto pregiato, impossibile da trovare sul mercato locale in quegli anni, decisero di sabotare le bombe asportandone la polvere da sparo. Così accusati di sabotaggio furono arrestati e chiusi in un vecchio casale nelle vicinanze di Palestrina. Da qui furono trasferiti, interrogati e torturati in una villetta in località Cappuccini di Tagliacozzo. La mattina del 23/02/1944 dopo aver ricevuto la comunione e aver confessato le ultime parole al sacerdote Giulio Lucidi, i due amici furono freddati nel poligono da tiro di Tagliacozzo dal plotone di esecuzione nazista. In tal modo si eseguiva l’inappellabile sentenza emessa il 30/01/1943 dal tribunale militare tedesco di stanza a Tagliacozzo, dal momento che la domanda di grazia fu respinta dal generale Kesserling."
atlante_stragi,fucilazione,Tagliacozzo 27-05-1944,1944-05-27,27 maggio 1944,Tagliacozzo,42.0686395,13.2517751,L'Aquila,Abruzzo,Italia,nazifascisti,punitivo,3,"L’esercito tedesco invase l’Abruzzo l’11/09/1943. Fino al giugno 1944 gli scontri si susseguirono lungo la linea Gustav che iniziava alla foce del Sangro, raggiungeva i monti della Meta e arrivava in Campania seguendo il corso del fiume Garigliano. La frazione Meta di Civitella Roveto posta a 1.050 m s.l.m., priva di strada carrozzabile e telegrafo, per molte settimane fuori dal controllo tedesco, risultò un rifugio ideale per i numerosi prigionieri alleati fuggiti dai campi di concentramento e per soldati italiani sbandati.La famiglia Durante di forti ideali antifascisti, come ogni estate trascorse la stagione estiva del 1943 a Meta. Nella loro abitazione venivano accolti partigiani e smistati i fuggitivi. Tramite una ricetrasmittente scambiavano messaggi con la V Armata Americana. A metà aprile ’44 Faustino si incontrò a Filettino con altri partigiani e quattro paracadutisti alleati. Tra questi Bruno Castellani una volta catturato dai nazisti non esiterà a rivelare ciò che sapeva. Infatti il 1/05/1944 la spia condusse i tedeschi travestiti da inglesi a Meta. Nel paese in cui si stava festeggiando un matrimonio si diffuse l’allarme. Di fronte alla richiesta di condurli da Faustino, Mario e Bruno risposero che non avevano un fratello con quel nome. La cugina Concettina riconobbe gli scarponi tedeschi e i due fratelli furono arrestati e condotti prima nelle camere di sicurezza della Gendarmeria e poi nelle carceri di Tagliacozzo. La mattina dopo Faustino fuggì dato che era lui il ricercato. Il 18 maggio il fronte di Cassino venne sfondato e i tedeschi resistettero per altri 15 giorni su un altro piccolo fronte a sud di Balsorano. La sera del 27 Bruno e Mario, dopo aver subito quasi un mese di atroci torture, furono caricati con altre due persone (due cognati di Roccasecca) su un camion. La destinazione era ignota. L’autista disse in seguito che i prigionieri erano stati fucilati nella campagna di Tagliacozzo e qui sepolti. Tuttavia i corpi non furono mai trovati."
atlante_stragi,fucilazione,Tre Portoni Trasacco 31-5-1944,1944-05-31,31 maggio 1944,Tre Portoni,41.959652,13.542297,L'Aquila,Abruzzo,Italia,nazifascisti,legato al controllo del territorio,5,"Trasacco è un popoloso centro agricolo posto a settecento metri d’altezza sulle rive della conca del Fucino in provincia dell'Aquila. Il paese gravita sulla vicina Avezzano, non troppo lontano dal confine con il Lazio. I tedeschi - il cui centro di comando di zona risiedeva nella non lontana Massa d’Albe a ridosso della Tiburtina Valeria (unico collegamento orizzontale stradale e ferroviario tra il Tirreno e l’Adriatico) - vi si erano istallati con un piccolo presidio. Con l’avvicinarsi del fronte, di lì a qualche giorno gli americani avrebbero, infatti, liberato Roma, i militari avviarono la ritirata.Osteggiati dalla popolazione civile e minacciati dai partigiani - nella zona tra Trasacco ed Ortucchio agivano vivaci nuclei di resistenza agli ordini di Vincenzo Menotti, Eleuterio Di Gianfilippo e Dante Areta (questi due ultimi catturati proprio a Trasacco il 19 febbraio 1944 e carcerati a Teramo) - i tedeschi inasprirono l’occupazione. E’ questo il momento più tragico per la storia degli abitanti di Trasacco. Accusati di non avere consegnato del bestiame all’incaricato degli approvvigionamenti per gli occupanti - un certo Luigi Pisegna di Collelongo messosi a disposizione dei tedeschi-  i cinque uomini (Apone Pasquale, Lucarelli Giuseppe, Paponetti Domenico, Tauro Sabatino e Agostino Cardinale) furono catturati il 31 maggio 1944  e condotti nella palestra della scuola.  Uno di essi, Tauro, era stato accusato, di aiutare gli inglesi da un collaboratore che guidava la spedizione, Domenico Castronovo detto “Mimmo il Siciliano – nato a Bagheria il 29 giugno 1907-  un pluripregiudicato evaso dalle carceri di Paliano (Fr), rifugiatosi nella Marsica al servizio dei tedeschi ed autore di numerosi soprusi e violenze. Subito dopo, i prigionieri furono trascinati alla periferia di Trasacco, in una località chiamata Tre Portoni - così la gente del posto chiama il canale del Fucino -  e uccisi in tarda sera a raffiche di mitra e poi gettati nel canale vicino.  L’unico a salvarsi, fu il ragazzo, Agostino Cardinale, che era scappato durante il cammino che lo portava al canale. I cadaveri furono scoperti da Claudio Biancone che con l’aiuto di alcuni paesani li trasportò con un carro agricolo in paese. Settori della popolazione ritennero responsabile dell’eccidio anche Adalgisa Antonia Carlesimo, detta Maria e soprannominata per il suo aspetto scuro “faccetta nera” ma furono dicerie mai dimostrate. La donna dopo la Liberazione, il 22 maggio 1945, venne sottoposta ad un pubblico linciaggio ed uccisa brutalmente, un atto di vendetta collettiva che la Corte di Assise di L’Aquila il 26 gennaio 1948 sentenziò come folle e senza motivo."
atlante_stragi,uccisione con armi da fuoco,Via Valeria Tagliacozzo 9-5-1944,1944-05-09,9 maggio 1944,Via Valeria,42.0672139,13.2448235,L'Aquila,Abruzzo,Italia,nazifascisti,legato al controllo del territorio,2,"I tedeschi arrivarono a Tagliacozzo il 12/09/1943, giorno della festività della Madonna dell’Oriente.Nella zona operavano tre bande di partigiani: una organizzata dal tenente Giovanni De Acutis, un secondo gruppo coordinato dal capitano Vincenzo Marini, che nell’ottobre ’44 venne arrestato e sostituito dal sottotenente Dante Salciccia e una terza banda denominata prima Giulio Porzio e poi dal giugno ’44 ricordata con il nome di Gaetano Di Salvatore. Il territorio divenne di interesse strategico non solo perché poco più a sud era stata posta la linea Gustav ma anche perché attraversato dalla Tiburtina-Valeria e dalla ferrovia Roma-Avezzano. Per di più a Massa d’Alba Fucense nel novembre del ’43 si era trasferito il Quartier Generale di Kesserling. Il 9/05/1944 nella chiesa del Soccorso di Tagliacozzo si tenne una funzione religiosa che per tutto il mese si celebrava in onore della Madonna, assai venerata dalla popolazione locale. Alcune donne uscite dalla chiesa con le loro bambine si intrattenevano nei loro discorsi in via Valeria. Poco dopo con l’inizio del coprifuoco sarebbero dovute rientrare, serrare l’uscio della porta, spegnere ogni luce e comunicare a bassa voce. Diana Nuccilli di 11 anni e Maria De Santis di 15 erano sedute sul gradino di una porta. Intanto sulla stessa via giungevano il Maresciallo Gatti (fervente collaborazionista) e l’appuntato Gallipoli che accompagnavano due soldati tedeschi, armati di fucili mitragliatori. Uno di loro Giup Martin, sergente delle SS, era tristemente famoso per essere un fanatico esecutore delle regole naziste. Alla vista inattesa dei quattro, le donne senza che ci fosse un reale motivo, forse perché qualcuna li aveva riconosciuti o forse perché i militari iniziarono a minacciarle, prese dal panico iniziarono a urlare e a scappare. I due tedeschi ebbero una reazione inconsulta, imbracciarono i fucili ed esortati dal Gatti iniziarono a sparare all’impazzata. Diana morì, mentre Maria rimase invalida per tutta la vita."
atlante_stragi,fucilazione,Penne 18-26/05/1944,1944-05-18,18 maggio 1944,Penne,42.4569116,13.9281293,Pescara,Abruzzo,Italia,nazifascisti,rappresaglia,3,"La sera del 18 maggio 1944 in contrada Cancelli di Castilenti (Teramo) presso un’abitazione dei fratelli Di Michele, si presentarono sei uomini, di cui quattro conosciuti: i patrioti Pierino Romualdi, Domenico Ferretti, Antonio Cilli e Giulio Micolucci e due sconosciuti. Questi ultimi fingendosi paracadutisti inglesi chiesero un paio di pantaloni, precedentemente lasciati da inglesi affinché fossero lavati. Ottenuto ciò che volevano si allontanarono per pochi minuti e in seguito tornarono con l’intenzione di mangiare. I due ignoti poiché non sapevano parlare correttamente l’inglese, lingua conosciuta da Alfonso Di Michele, furono scoperti. All’improvviso mentre tutti erano sul punto di iniziare a cenare, i due estranei si alzarono in piedi e per timore di essere sopraffatti dagli altri, superiori nel numero, spianarono le rivoltelle contro i quattro patrioti che li avevano accompagnati. Di colpo tutto fu chiaro: si trattava di due fascisti con il compito di accertare se la famiglia Di Michele avesse ospitato soldati alleati. I due militi appartenevano al battaglione San Marco di stanza a Città Sant’Angelo. Si materializzò uno scontro a fuoco tra fascisti, partigiani e civili. Persero la vita  il giovane Micolucci e uno dei due fascisti. L’altro repubblichino riuscì a scappare, mentre il partigiano Cilli perquisiva il nemico morto. Da una tasca fu estratto un foglio, firmato dalla spia Ferruccio D’Orazio di Castiglion Messer Raimondo, in cui si riportava che la famiglia Di Michele aveva ospitato per quattro mesi alcuni paracadutisti inglesi. La mattina seguente tedeschi e fascisti del battaglione San Marco, con l’aiuto di alcuni contadini locali, fecero saltare in aria le case della famiglia Di Michele. Il 26 dello stesso mese avvenne l’atto di rappresaglia per la morte del commilitone fascista. Di Michele Vito dopo terribili sevizie fu portato in un campo di concentramento in Germania mentre i suoi fratelli Giuseppe e Alfonso furono condotti a Penne (Pescara) e fucilati."
atlante_stragi,nn,Tocco da Casauria 24-10-1943,1943-10-24,24 ottobre 1943,Tocco da Casauria,42.2150125,13.913079,Pescara,Abruzzo,Italia,nazifascisti,punitivo,2,"I tedeschi giunsero a Tocco Casauria nel settembre 1943, occupando il paese e stabilendo il comando nel palazzo Ricotti; l’edificio scolastico fu adibito a ospedale militare e un altro comando tedesco occupò il Convento dell’Osservanza. La zona costituiva un importante obiettivo strategico poiché il paese si trova nei pressi del complesso elettrochimico di Bussi e Piano d’Orta (bombardato dagli angloamericani numerose volte) e della centrale elettrica sul fiume Pescara, nonché vicino alla strada Tiburtina Valeria, che collega Roma e Pescara, e alla stazione ferroviaria di Bussi (linea Pescara-Roma). Il paese, inoltre, era stato raggiunto da profughi e sfollati giunti dal sud della penisola in seguito alla proclamazione dell’armistizio e costituiva una via di fuga per i prigionieri angloamericani che tentavano di superare la linea del fronte. Luigi Barra, carabiniere in servizio presso la stazione di Tocco da Casauria in qualità di piantone, fu ferito a morte durante un assalto alla caserma compiuto dagli uomini del Battaglione  M di Teramo, comandato da Adalberto Zardo, coadiuvati da soldati tedeschi. Il battaglione affiancava i reparti tedeschi espletando diversi compiti, tra cui la ricerca di prigionieri fuggiti e il controllo del territorio allo scopo di prevenire azioni partigiane. L’episodio in questione è da collegare all’omicidio di Ettore Muti, segretario del Pnf, ucciso nell’agosto 1943 mentre veniva condotto in caserma dai carabinieri. A capo di quella operazione c’era il tenente Ezio Taddei, divenuto immediatamente obiettivo dei fascisti: per scampare alla cattura si rifugiò a Tocco da Casauria dove la locale stazione dei carabinieri era comandata da suo cognato, il maresciallo Luigi Vessio. Lo scopo dell’assalto alla caserma di Tocco del 24 ottobre 1943 era dunque la cattura del tenente Taddei, che però non fu trovato; nello scontro venne invece gravemente ferito il piantone Luigi Barra, che morì il giorno successivo a Popoli."
atlante_stragi,uccisione con armi da fuoco,ANTANEMUCCIO TORRICELLA SICURA 25.09.1943,1943-09-25,25 settembre 1943,Antanemuccio,42.6585423,13.6572558,Teramo,Abruzzo,Italia,nazifascisti,rastrellamento,2,"I teramani accolsero con entusiasmo la caduta di Mussolini e l’armistizio di Cassibile.Dal 21 al 25 settembre 1943 individui di tutte le condizioni, partigiani, antifascisti, jugoslavi, inglesi, canadesi, neozelandesi, australiani, statunitensi e un indiano si unirono per combattere il nazifascismo nella zona del Ceppo, a 40 km da Teramo, immediatamente al di sotto di altissimi monti, presso Bosco Martese di Rocca Santa Maria (Torricella Sicura). Il 25 settembre questa poliedrica formazione partigiana appena costituitasi, di circa 1400 uomini, guidata da Mario Capuani, Felice Rodomonte, Felice Mariano Franchi, Armando Ammazzalorso, il Maggiore Mattiatievic e il Tenente Ciukovitz sostenne il durissimo combattimento contro un reparto corazzato della Wehrmacht. Durante la giornata sulla strada che da Torricella Sicura conduce a Bosco Martese transitarono numerosi autoveicoli tedeschi. Le truppe germaniche dirette nella zona dello scontro effettuavano intanto azioni di rastrellamento e terrore contro la popolazione civile. Furono ore febbrili.  Alle ore 13 nella frazione di Morricone si aggiravano militari tedeschi che con mitragliatrici sparavano nelle  campagne vicine. Ad Antanemuccio il carabiniere sbandato Di Savino Donato e il militare sbandato Cocchi Ernesto, per timore di essere rastrellati, fuggirono nelle campagne limitrofe. I soldati del Reich li avvistarono e aprirono il fuoco contro di loro con una mitragliatrice già appostata nelle colline soprastanti. Il giovane Ernesto Cocchi colpito alla testa fu accompagnato d’urgenza dai suoi famigliari all’Ospedale Civile di Teramo, dove morì lo stesso giorno, mentre Di Savino Donato riuscì a salvarsi."
atlante_stragi,fucilazione,BOSCO MARTESE ROCCA SANTA MARIA 27.09.1943,1943-09-27,27 settembre 1943,Bosco Martese,42.6864041,13.5276125,Teramo,Abruzzo,Italia,nazifascisti,rappresaglia,2,"Nelle file dell’antifascismo teramano matura il giovane Mario Capuani. Medico chirurgo di Torricella Sicura, nutre una precoce avversione al regime fascista, tanto da essere sottoposto a vigilanza poliziesca. Chiamato alle armi sul fronte occidentale, cura i feriti di guerra. Congedato, viene nominato presidente dell’Opera Maternità e Infanzia. Il suo studio medico a Teramo, in via Delfico, accoglie tutti gli antifascisti della Provincia. Fonda il Partito d’Azione teramano e diffonde la stampa clandestina. Dopo l’8 settembre prende parte attiva alla resistenza. Getta le basi del “Comitato insurrezionale” e propone la zona di Bosco Martese come roccaforte della guerriglia. Il 25/09/1943 il bosco da lui proposto diventa il luogo in cui le forze nazifasciste subiscono una dolorosa sconfitta, che da il via ad una fredda rappresaglia. Nello stesso giorno Capuani, a bordo della sua auto, fugge ai colpi di una mitragliatrice nemica. Trascorre gli ultimi due giorni in famiglia. La notte del 27 settembre alcune SS, guidate da una spia italiana, giungono nella sua abitazione a Torricella Sicura. Dopo aver perquisito la casa, invitano il medico a collaborare perché c’è bisogno di curare i patrioti rimasti a Santo Stefano, una frazione vicina. Capuani decide di seguirli, pur consapevole del  proprio destino. Circondato dai suoi nemici, con le mani legate da una corda, a Santo Stefano è invitato a salire su una motocorazzata che prosegue verso la macchia. Il processo è breve: l’imputato ammette di essere antifascista e nega fermamente di voler collaborare con i nemici. Capuani muore il 28 settembre, all’età di 35 anni. Si dice che le sue ultime parole, prima di essere trucidato con un colpo alla nuca, furono “Viva l’Italia libera!”. Sarà sepolto in un campo di fagioli, nei pressi della casa cantoniera del Ceppo. Successivamente, il 3 ottobre, il corpo fu disseppellito e tumulato nella cappella di famiglia del cimitero di Torricella Sicura."
atlante_stragi,fucilazione,BOSCO MARTESE ROCCA SANTA MARIA 27.09.1943,1943-09-27,27 settembre 1943,Bosco Martese,42.6864041,13.5276125,Teramo,Abruzzo,Italia,nazifascisti,rappresaglia,2,"Il 25 settembre 1943 le truppe partigiane abruzzesi inflissero ai tedeschi la prima grande sconfitta in campo aperto. Un comitato insurrezionale guidato da Mario Capuani, Ercole Vincenzo Orsini e Adelchi Fioredonati aveva deciso di concentrare i ribelli al termine della strada provinciale Teramo-Ceppo e immediatamente al di sotto di altissimi monti: Bosco Martese di Rocca Santa Maria (Torricella Sicura).Comunisti (capeggiati da Felice Rodomonte), azionisti (comandati dall’avvocato Felice Mariano Franchi, vice comandante Adelchi Fioredonati), indipendenti (comandante Ammazzalorso), stranieri (comandati dal Maggiore Mattiatievic e dal Tenente Ciukovitz) e militari scrissero una delle pagine più gloriose della resistenza italiana. Dopo aver conquistato la vittoria la compagine insurrezionale decise di disgregarsi in diversi sottogruppi, mentre le truppe tedesche iniziarono, già nei giorni successivi, una cruenta azione di rappresaglia, con l’obiettivo di annientare le bande partigiane. Così due giorni dopo la battaglia, il 27 settembre, un partigiano di Valle Castellana Romeo Francesco fu ucciso dai nazisti presso la località Ceppo di Rocca Santa Maria. Di certo si tratta di un’azione di rappresaglia."
atlante_stragi,uccisione con armi da fuoco,Colle Rustico di Valle Castellana 05-11-1943,1943-11-05,5 novembre 1943,Colle Rustico,42.7360755,13.4956745,Teramo,Abruzzo,Italia,nazifascisti,rappresaglia,2,"Nel 1943 il comune di Valle Castellana era gestito dall’amministrazione fascista di Giosaffatte Frascino. In seguito alla battaglia di Bosco Martese si aprì un periodo di feroci scontri. I tedeschi che erano stati sconfitti riversarono tutta la loro furia omicida nella ricerca di partigiani e di ex prigionieri, fuggiti dai campi di concentramento nazisti. Pacifico Cicconi era un contadino con una numerosa famiglia a carico. Malgrado le umili origini sapeva leggere e conosceva la lingua inglese. Ebbene il Cicconi aveva deciso di ospitare e nascondere, nel proprio fienile, tre prigionieri inglesi, nonostante fosse stato segnalato che qualsiasi aiuto prestato ai nemici dei nazisti sarebbe stato punito con la fucilazione. Tutto il paese era a conoscenza del fatto e malauguratamente i fascisti tradirono il silenzio.La mattina del 5 novembre 1943 una decina di tedeschi, accompagnati dal fascista Costantino Forti, si recò presso l’abitazione del Cicconi. Il contadino di fronte a tale superiorità salì all’ultimo piano della casa, armato solo di un’ascia, pensando di uccidere chiunque si fosse azzardato ad avvicinarsi. Un maresciallo provò a salire, ma fu colpito dall’accetta. Allora un tedesco dopo aver lanciato nel vano superiore una bomba a mano, che stordì il Cicconi, gli sparò due colpi di pistola, uccidendolo. Gli altri nazisti minacciavano di dare fuoco all’abitazione, mentre la moglie Solidea e i figli riuscirono ad avere salva la pelle, rifugiandosi nella macchia limitrofa.I responsabili prima di andar via saccheggiarono la casa e per sfregio, essendo ormai vicino l’inverno, spararono ai vetri delle finestre. I tre prigionieri inglesi furono portati via e imprigionati a Teramo.Il maresciallo ferito fu medicato nella piazza di Valle Castellana, mentre i tedeschi terrorizzavano gli abitanti, sparando in aria. Il giorno dopo la salma di Cicconi Pacifico venne portata al cimitero, seguito da tutta la popolazione locale, comprese le famiglie dei collaboratori fascisti."
atlante_stragi,fucilazione,Collina di Castel Castagna 07.06.1944,1944-06-07,7 giugno 1944,Collina,42.5434887,13.7148708,Teramo,Abruzzo,Italia,nazifascisti,rappresaglia,4,"Secondo la relazione del comandante partigiano Ammazzalorso, vicino Castel Castagna operava il cosiddetto quinto settore. Il gruppo, nato nel gennaio del '44, era suddiviso in tre nuclei, quello di Ceriseto/Cerchiara guidato dallo slavo Vasilij Radovic', quello di Castelli guidato da uno slavo chiamato Santino, ed infine quello di Tossicia/Isola del Gran Sasso guidato rispettivamente da Francesco D'Ascanio e Costantino Grotta. I partigiani dell'area si occupavano dell'approvvigionamento di viveri e armi, di svariate operazioni di boicottaggio, di azioni militari e di iniziative contro le requisizioni di bestiame e i bandi di arruolamento militari. I partigiani, qualche giorno prima della strage, nei pressi del bivio di Colledoro, avevano teso un'imboscata a due tedeschi in perlustrazione, e il partigiano Filippo Di Bernardo ne uccise uno. I nazifascisti minacciarono rappresaglie. I nazisti e i fascisti giurarono vendetta, il 7 giugno si diressero verso la cosiddetta collina di Pappafico dove abitavano i fratelli Di Gianleonardo (che lavoravano nella proprietà del barone Henrici De Angelis) e i genitori di De Antoniis (originario di Castel Castagna, ma ai tempi trasferitosi a Bisenti). I nazifascisti spararono all'impazzata e prelevarono i fratelli Di Gialleonardo e De Antoniis, che si era fermato lì per caso di ritorno da Bisenti. I tre vennero legati a una fune, malmenati, seviziati e finiti a colpi di pistola nei pressi della sottostante strada comunale. Unitamente a loro vennero catturati altri 6 giovani del posto, che dovevano fare la stessa fine (tra cui Domenico Flarà che assistette al massacro), ma che vennero poi liberati. Il giorno successivo i militari tedeschi tornarono sul luogo della fucilazione e saccheggiarono barbaramente la casa di Di Gianleonardo Domenico e la casa di De Antoniis Massimo, prelevando viveri e beni, pretendendo informazioni sulla posizione e l'identità dei partigiani."
